Summary,Description,Priority,Status,Reporter,Assignee,Request type,Issue Type,Categoría,Date Created,Comment,Comment,Comment,Comment,Comment,Comment
posso solicitar verificação prioritaria em caso de urgencia,"preciso verificar minha conta com urgencia por causa de uma oportunidade de investimento com prazo curto, tem prioridade pra esses casos",Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:90ddc072-98d5-472a-8bd1-0e91d161e3ed,maxi220julio@gmail.com,Tokenia App,Service Request,Verificação de identidade,28/May/24 8:37 AM,"28/May/24 9:41 AM;maxi220julio@gmail.com;Olá! Entendemos a urgência. Embora não tenhamos um processo de prioridade formal, você pode nos contatar informando a situação específica, e faremos o possível para agilizar a análise dentro do processo padrão.","28/May/24 11:02 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:90ddc072-98d5-472a-8bd1-0e91d161e3ed;entendi, vou enviar meus documentos o quanto antes entao. obrigado",,,,
posso configurar login automatico so no meu wifi de casa,"queria que o app pedisse senha so quando eu tentasse entrar fora da minha rede wifi conhecida, tem essa opção",Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:74b34d2b-8c7a-4390-a0d5-6fe51576bcc9,maxyjulio18@gmail.com,Portal Tokenia,Service Request,Acesso e autenticação,2/May/25 5:50 AM,"2/May/25 9:36 AM;maxyjulio18@gmail.com;Olá! No momento não temos uma configuração de login condicionado à rede wifi específica. A segurança da conta é baseada no dispositivo reconhecido e na sessão ativa, independente da rede utilizada.","2/May/25 10:56 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:74b34d2b-8c7a-4390-a0d5-6fe51576bcc9;entendi, tudo bem entao. obrigado",,,,
app nao reconhece meu dispositivo mesmo apos varios acessos,sempre uso o mesmo celular mas o app continua pedindo verificação adicional como se fosse um dispositivo novo toda vez,High,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:1c6c8f3c-0b42-4193-b8f6-814150c2f7da,maxyjulio18@gmail.com,Portal Tokenia,Service Request,Acesso e autenticação,3/Feb/25 3:24 PM,"3/Feb/25 4:23 PM;maxyjulio18@gmail.com;Olá! Isso pode acontecer se o app estiver sendo reinstalado com frequência, ou se os dados do aplicativo estiverem sendo limpos automaticamente pelo sistema do celular. Você poderia verificar se há alguma configuração de limpeza automática de apps ativa no seu aparelho?","3/Feb/25 5:51 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:1c6c8f3c-0b42-4193-b8f6-814150c2f7da;verifiquei e realmente tinha uma limpeza automatica configurada, desativei agora",3/Feb/25 7:05 PM;maxyjulio18@gmail.com;Ótimo! Isso deve resolver o problema. Agora o app deve reconhecer seu dispositivo normalmente nos próximos acessos.,,,
conta completamente inacessivel apos falha critica no sistema de login,"nenhuma opção de login funciona mais, nem senha, nem 2FA, nem recuperação por email, minha conta parece travada por completo",Highest,Escalated,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:4d958f1b-e893-41fe-b2c5-f0f6163cdd67,maxi220julio@gmail.com,Tokenia Email,General request,Acesso e autenticação,11/Mar/24 2:17 AM,"11/Mar/24 2:24 AM;maxi220julio@gmail.com;Olá, entendemos a extrema gravidade dessa situação com todas as opções de acesso falhando. Vou escalar seu caso imediatamente com prioridade máxima para nosso time técnico especializado investigar a fundo.","11/Mar/24 3:04 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:4d958f1b-e893-41fe-b2c5-f0f6163cdd67;por favor, preciso de ajuda urgente, nao consigo fazer absolutamente nada",11/Mar/24 3:28 AM;maxi220julio@gmail.com;Compreendemos completamente a urgência. Nosso time vai analisar profundamente os logs técnicos da sua conta e retornar com uma solução definitiva o mais rápido possível.,,,
posso comprar cripto direto pra um endereço externo sem passar pela minha carteira,"queria comprar bitcoin e ja mandar direto pra minha carteira externa numa unica operação, isso é possivel",Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:ebdc7d4f-7a89-4bb1-a131-b652ee3ba99b,maxi220julio@gmail.com,Portal Tokenia,Service Request,Operações de compra/venda cripto,23/Jul/24 1:48 AM,"23/Jul/24 3:20 AM;maxi220julio@gmail.com;Olá! No momento, a compra é sempre creditada primeiro na sua carteira dentro da Tokenia. Depois, você pode fazer um saque separado para o endereço externo desejado.","23/Jul/24 3:58 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:ebdc7d4f-7a89-4bb1-a131-b652ee3ba99b;entendi, vou fazer os dois passos entao. obrigado",,,,
existe algum aviso quando o mercado esta muito volatil,"seria legal ter algum alerta avisando quando o mercado ta com movimentação muito forte, tem algo assim",Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:dcd8d81d-4933-40c2-b3f2-7d9c8757ab99,maxi220julio@gmail.com,Portal Tokenia,Service Request,Operações de compra/venda cripto,10/Oct/25 12:47 AM,"11/Oct/25 2:47 AM;maxi220julio@gmail.com;Olá! No momento não temos um alerta específico de volatilidade geral do mercado, mas você pode configurar alertas de preço individuais para os ativos que acompanha mais de perto.","11/Oct/25 4:12 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:dcd8d81d-4933-40c2-b3f2-7d9c8757ab99;entendi, vou configurar os alertas de preço entao. obrigado",,,,
ordens ficam pendentes mesmo com preço ja atingido no mercado,"configurei ordens limite que deveriam ter executado ha horas, o preço ja passou do valor definido mas continuam pendentes",High,Work in Progress,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:bc0cf60c-4d7c-44c5-b1c0-9ddfc9a18eb2,maxi220julio@gmail.com,Tokenia App,Service Request,Operações de compra/venda cripto,17/Jun/24 1:12 AM,"17/Jun/24 10:45 PM;maxi220julio@gmail.com;Olá, obrigado por reportar. Identificamos uma lentidão pontual no motor de execução de ordens limite e nosso time técnico já está atuando com prioridade na correção. Vamos acompanhar suas ordens especificamente e te atualizar.","17/Jun/24 11:27 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:bc0cf60c-4d7c-44c5-b1c0-9ddfc9a18eb2;ok, preciso que isso seja resolvido logo, fico no aguardo",,,,
posso ver a cotação usada exatamente numa compra passada,queria confirmar qual foi a cotação exata usada numa compra que fiz semana passada,Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:e6f6df0e-e5ea-45cc-b313-3724b1a6b631,maxyjulio18@gmail.com,Portal Tokenia,Service Request,Operações de compra/venda fiat,12/Oct/25 12:07 PM,"12/Oct/25 2:42 PM;maxyjulio18@gmail.com;Olá! Sim, você pode conferir a cotação exata utilizada em qualquer operação no detalhe dela, dentro do histórico de 'Atividade'.","12/Oct/25 3:34 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:e6f6df0e-e5ea-45cc-b313-3724b1a6b631;achei, obrigado pela informação",,,,
compra parcelada no cartao com juros diferentes do informado,fiz uma compra parcelada e os juros cobrados no cartao ficaram diferentes do que apareceu antes de confirmar,High,Waiting for Customer,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:e145fbce-fd98-4ca0-8b5b-23769ae5f2ad,maximilianojavierjulio@gmail.com,Tokenia Email,General request,Operações de compra/venda fiat,19/Jun/24 10:04 PM,"19/Jun/24 10:14 PM;maximilianojavierjulio@gmail.com;Olá! Para verificarmos corretamente, você poderia nos enviar uma captura de tela da fatura do cartão mostrando os juros cobrados, junto com a data e valor da operação original?",19/Jun/24 10:39 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:e145fbce-fd98-4ca0-8b5b-23769ae5f2ad;vou providenciar essas informações e envio em breve,,,,
posso agendar uma venda de cripto pra converter em reais automaticamente,queria configurar uma venda automatica periodica pra sempre ter algum saldo em reais disponivel,Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:98550bc5-9bb9-469f-b7d4-4756a5f09e88,maxi220julio@gmail.com,Tokenia App,Service Request,Operações de compra/venda fiat,17/Jul/25 6:08 PM,"18/Jul/25 12:16 AM;maxi220julio@gmail.com;Olá! No momento não temos essa função de venda automática recorrente, apenas compra recorrente. Registramos sua sugestão para futuras melhorias na plataforma.","18/Jul/25 12:25 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:98550bc5-9bb9-469f-b7d4-4756a5f09e88;entendi, vou fazer manual por enquanto entao. obrigado",,,,
posso ver quanto ja depositei no total desde que abri a conta,queria saber o valor total que ja depositei ao longo do tempo na plataforma,Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:98550bc5-9bb9-469f-b7d4-4756a5f09e88,maxi220julio@gmail.com,Portal Tokenia,Service Request,Depósitos e saques,22/Jan/25 6:00 PM,"22/Jan/25 8:39 PM;maxi220julio@gmail.com;Olá! Você pode conferir esse total consolidado no relatório disponível na seção 'Relatórios', filtrando por tipo de operação 'Depósitos'.","22/Jan/25 9:11 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:98550bc5-9bb9-469f-b7d4-4756a5f09e88;achei, muito util pra ter esse controle. obrigado",,,,
saque solicitado mas cancelado automaticamente sem explicação,"meu saque foi cancelado sozinho pelo sistema depois de algumas horas, sem nenhuma mensagem explicando o motivo",High,Escalated,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:b7a06e76-4e6b-48b6-a6c2-1f5297504226,maxi220julio@gmail.com,Tokenia Web,Service Request,Depósitos e saques,8/Oct/24 10:38 PM,"8/Oct/24 11:00 PM;maxi220julio@gmail.com;Olá, entendemos a preocupação com esse cancelamento sem explicação clara. Vou escalar seu caso para o time financeiro verificar o motivo exato dessa ocorrência com prioridade.","8/Oct/24 11:38 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:b7a06e76-4e6b-48b6-a6c2-1f5297504226;por favor, preciso entender o que aconteceu com meu dinheiro","9/Oct/24 12:57 AM;maxi220julio@gmail.com;Compreendemos totalmente. Seu saldo permanece integralmente disponível na sua conta, já que o saque não foi processado. Vamos investigar a causa do cancelamento automático e retornar com uma explicação.",,,
posso ver o hash da transação de um deposito em cripto ja recebido,"queria conferir o hash da blockchain de um deposito de bitcoin que ja recebi, pra ter registro",Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:bc0cf60c-4d7c-44c5-b1c0-9ddfc9a18eb2,maximilianojavierjulio@gmail.com,Tokenia Web,Service Request,Depósitos e saques,14/Sep/25 8:12 AM,"14/Sep/25 9:20 AM;maximilianojavierjulio@gmail.com;Olá! Sim, você pode encontrar o hash (TxID) completo no detalhe da transação de depósito, dentro do histórico de 'Atividade'.","14/Sep/25 10:19 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:bc0cf60c-4d7c-44c5-b1c0-9ddfc9a18eb2;achei, obrigado pela informação",,,,
posso configurar um contato de emergencia pra minha conta,queria deixar um contato de confiança cadastrado caso algo aconteça comigo e eu nao consiga acessar,Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:1007ee5e-c272-40ae-811d-eed78b3d4e7c,maxi220julio@gmail.com,Tokenia Web,Service Request,Segurança da conta,26/Feb/26 2:09 AM,"26/Feb/26 5:21 AM;maxi220julio@gmail.com;Olá! No momento não temos essa funcionalidade de contato de emergência formal. Para situações de sucessão, recomendamos verificar nosso processo específico para herdeiros legais, que exige documentação apropriada.","26/Feb/26 6:00 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:1007ee5e-c272-40ae-811d-eed78b3d4e7c;entendi, vou pesquisar mais sobre isso entao. obrigado",,,,
recebo um resumo periodico da atividade da minha conta,"seria interessante receber um resumo mensal por email das minhas operações, isso existe",Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:cf6bd68c-2cf4-4fa6-93ba-fc96a0e57143,maxyjulio18@gmail.com,Tokenia Email,General request,Segurança da conta,5/Jan/26 9:13 AM,"5/Jan/26 4:47 PM;maxyjulio18@gmail.com;Olá! No momento não enviamos um resumo mensal automático por e-mail, mas você pode gerar esse relatório manualmente a qualquer momento na seção 'Relatórios'.","5/Jan/26 5:05 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:cf6bd68c-2cf4-4fa6-93ba-fc96a0e57143;entendi, vou gerar manual entao quando precisar. obrigado",,,,
quero denunciar um perfil falso da Tokenia em rede social,"vi um perfil falso da Tokenia numa rede social oferecendo promoções suspeitas, como faço pra denunciar",High,Waiting for Agent,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:82ce44fa-76c2-43f3-bf42-64a209d1fd28,maximilianojavierjulio@gmail.com,Tokenia App,Service Request,Segurança da conta,24/Oct/24 10:15 AM,"24/Oct/24 11:11 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:82ce44fa-76c2-43f3-bf42-64a209d1fd28;boa tarde, encontrei um perfil falso se passando pela Tokenia numa rede social oferecendo promoções estranhas, gostaria de denunciar isso pra voces",,,,,
posso organizar minha carteira em categorias personalizadas,"queria separar minhas criptos entre longo prazo e trade rapido, tem alguma forma de organizar assim",Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:8a0ee7d5-029c-4a08-a42f-b06768b64927,maxi220julio@gmail.com,Tokenia Email,General request,Carteira e endereços,7/Mar/25 11:25 PM,"9/Mar/25 8:08 PM;maxi220julio@gmail.com;Olá! No momento não temos categorização personalizada dentro da carteira, mas registramos sua sugestão como uma ideia interessante para futuras atualizações da plataforma.","9/Mar/25 8:23 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:8a0ee7d5-029c-4a08-a42f-b06768b64927;entendi, vou controlar manualmente por enquanto. obrigado",,,,
posso ver quantas transações ja fiz pra um endereço especifico,queria ver um historico de todas as vezes que enviei pra um endereço favorito especifico,Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:dcd8d81d-4933-40c2-b3f2-7d9c8757ab99,maxi220julio@gmail.com,Portal Tokenia,Service Request,Carteira e endereços,6/Jun/26 12:43 PM,"6/Jun/26 2:25 PM;maxi220julio@gmail.com;Olá! Sim, você pode filtrar o histórico de 'Atividade' por destinatário específico para ver todas as transações relacionadas a um endereço favorito.","6/Jun/26 3:40 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:dcd8d81d-4933-40c2-b3f2-7d9c8757ab99;achei, muito util. obrigado",,,,
ia adicionar um novo endereço mas encontrei que ja tinha salvo,ia cadastrar o endereço da minha carteira externa mas percebi que ja tinha salvo anteriormente,Low,Canceled,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:b9908a88-c7cb-48d9-b10c-f21b473a87ee,maximilianojavierjulio@gmail.com,Tokenia Web,Service Request,Carteira e endereços,24/Jan/25 12:24 AM,"24/Jan/25 11:08 AM;maximilianojavierjulio@gmail.com;Olá! Sem problemas, o endereço já está disponível na sua lista de favoritos para uso quando precisar.",,,,,
a Tokenia oferece atendimento em outros idiomas alem do portugues,"tenho um familiar que nao fala portugues, o suporte atende em ingles ou espanhol tambem",Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:98550bc5-9bb9-469f-b7d4-4756a5f09e88,maximilianojavierjulio@gmail.com,Tokenia Email,General request,Informações e dúvidas gerais,10/Jan/26 1:33 PM,"10/Jan/26 5:15 PM;maximilianojavierjulio@gmail.com;Olá! Sim, nosso suporte também atende em espanhol, já que operamos em outros países da região. Para inglês, dependendo da disponibilidade da equipe, também podemos auxiliar.","10/Jan/26 5:28 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:98550bc5-9bb9-469f-b7d4-4756a5f09e88;otimo, vou avisar ele entao. obrigado",,,,
como funciona o suporte em caso de feriados nacionais,queria saber se o atendimento funciona normal em feriados nacionais brasileiros,Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:9c34e718-8ff6-4bf1-b378-04f3dfd6d4b6,maximilianojavierjulio@gmail.com,Tokenia App,Service Request,Informações e dúvidas gerais,6/Feb/25 2:17 AM,"6/Feb/25 12:18 PM;maximilianojavierjulio@gmail.com;Olá! Em feriados nacionais, nosso atendimento funciona com horário reduzido, geralmente das 10h às 16h, horário de Brasília. Fora desse período, você ainda pode abrir um chamado que será respondido no próximo dia útil.","6/Feb/25 12:52 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:9c34e718-8ff6-4bf1-b378-04f3dfd6d4b6;entendi, obrigado pela informação",,,,
a Tokenia divulga relatorios de transparencia ou auditoria,queria saber se voces publicam algum tipo de relatorio de transparencia ou auditoria das reservas,Low,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:bc0cf60c-4d7c-44c5-b1c0-9ddfc9a18eb2,maxyjulio18@gmail.com,Tokenia Email,General request,Informações e dúvidas gerais,19/Jun/24 1:45 AM,"19/Jun/24 4:08 AM;maxyjulio18@gmail.com;Olá! Sim, divulgamos periodicamente informações sobre nossas práticas de segurança e conformidade no nosso site institucional, na seção 'Transparência'.","19/Jun/24 5:22 AM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:bc0cf60c-4d7c-44c5-b1c0-9ddfc9a18eb2;vou dar uma olhada la entao, obrigado",,,,
posso indicar melhorias diretamente pra equipe de produto,"tenho algumas ideias de melhoria pro app, tem um canal especifico pra enviar sugestões de produto",Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:dcd8d81d-4933-40c2-b3f2-7d9c8757ab99,maximilianojavierjulio@gmail.com,Tokenia Web,Service Request,Informações e dúvidas gerais,13/Mar/25 11:35 AM,"13/Mar/25 2:44 PM;maximilianojavierjulio@gmail.com;Olá! Você pode enviar suas sugestões diretamente por aqui no chat ou pelo e-mail de suporte, que encaminhamos internamente para nossa equipe de produto avaliar.","13/Mar/25 3:01 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:dcd8d81d-4933-40c2-b3f2-7d9c8757ab99;otimo, vou mandar minhas ideias por email entao. obrigado",,,,
o limite considera operações canceladas no calculo diario,"cancelei uma ordem grande hoje, isso ainda conta pro meu limite diario mesmo cancelada",Medium,Resolved,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:3b3304dc-2f4a-4a0c-94fd-cfc9d201d002,maxi220julio@gmail.com,Tokenia Web,Service Request,Limites e restrições,29/Nov/25 3:00 PM,"29/Nov/25 7:38 PM;maxi220julio@gmail.com;Olá! Ordens canceladas não contam para o limite diário, apenas operações efetivamente concluídas são consideradas no cálculo.","29/Nov/25 9:05 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:3b3304dc-2f4a-4a0c-94fd-cfc9d201d002;entendi, obrigado pela confirmação",,,,
limite reduzido drasticamente sem nenhuma explicação previa,"meu limite caiu pra menos da metade do que era de um dia pro outro, sem nenhum aviso ou explicação",High,Escalated,qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:1c6c8f3c-0b42-4193-b8f6-814150c2f7da,maxi220julio@gmail.com,Tokenia Email,General request,Limites e restrições,17/Aug/24 5:50 PM,"17/Aug/24 6:12 PM;maxi220julio@gmail.com;Olá, entendemos a preocupação com essa redução tão significativa e sem aviso prévio. Vou escalar seu caso para o time responsável revisar o motivo exato dessa alteração com prioridade.","17/Aug/24 7:11 PM;qm:96e3bf0d-beea-4cd2-bca9-568ee30412d2:1c6c8f3c-0b42-4193-b8f6-814150c2f7da;por favor, isso afetou meu planejamento de operações, preciso entender o motivo",17/Aug/24 7:39 PM;maxi220julio@gmail.com;Compreendemos totalmente. Vamos investigar detalhadamente o critério aplicado na sua conta e retornar com uma explicação clara sobre essa redução.,,,
